Num.,polymer name,m1,c1,m2,c2,Size_pred,PDI_pred,EE_pred,NDI-Size_pred,NDI-PDI_pred,NDI-EE_pred,Deff_pred,logTE_pred
4568,,PPG,334,PEG,974,77.5,0.07819999999999999,88.5,1.136647395065,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
4569,,PPG,395,PEG,242,125.0,0.2162999999999999,84.2,1.1927950913049998,1.5080200147341225,0.8505036234855652,0.3532657325267792,5.624117881595726
4570,,PPG,567,PEG,116,125.0,0.32939999999999997,33.6,1.0196234456450004,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
4571,,PPG,70,PEG,164,77.5,0.056200000000000014,88.5,1.1001881864449998,2.3416208486287537,0.941097617149353,0.496427983045578,5.9863616330270135
4572,,PPG,207,PEG,352,77.5,0.060399999999999995,88.5,1.157118880505,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.918995957914309
4573,,PPG,678,PEG,400,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
4574,,PPG,403,PEG,215,125.0,0.2196999999999999,84.2,1.1925652062499998,1.5113815143457892,0.7974821925163269,0.26154354214668274,5.586836435332173
4575,,PPG,823,PEG,952,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
4576,,PPG,607,PEG,98,396.0,0.41559999999999975,48.099999999999994,1.0286101102800005,1.2459484619102263,0.638333261013031,0.17833127081394196,4.650404951937084
4577,,PPG,32,PEG,819,74.75,0.09249999999999997,92.5,1.17224616094,2.386842980988334,0.8549312949180603,0.3732522428035736,5.830134454050131
4578,,PPG,960,PEG,364,125.0,0.3122999999999999,33.6,1.0637391363700004,1.4611372320691405,0.8044216632843018,0.26154354214668274,5.5458562661230495
4579,,PPG,771,PEG,251,125.0,0.33129999999999993,33.6,1.0296186837750003,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
4580,,PPG,194,PEG,687,76.0,0.08110000000000002,11.700000000000003,1.1317254904900003,2.450204415623369,1.0055807828903198,0.5723193883895874,5.834107543980867
4581,,PPG,653,PEG,996,77.5,0.07849999999999999,88.5,1.15750655742,3.191208967434101,0.9322034120559692,0.5508102178573608,5.920213518421059
4582,,PPG,489,PEG,713,77.5,0.07849999999999999,84.2,1.156393335965,3.196288332511184,0.9322034120559692,0.5534042716026306,5.857215602595615
4583,,PPG,141,PEG,849,80.61538461538461,0.0814,85.7,1.081315902335,2.422340858730741,0.888110339641571,0.5692062377929688,5.918180734867372
4584,,PPG,206,PEG,788,76.0,0.08629999999999999,11.700000000000003,1.1458785296450003,2.328199554548067,0.9281814694404602,0.6009584665298462,5.82967819018117
4585,,PPG,552,PEG,520,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
4586,,PPG,939,PEG,252,125.0,0.3343999999999999,33.6,1.0215547171750003,1.445356876304269,0.8044216632843018,0.26154354214668274,5.546612519202287
4587,,PPG,393,PEG,755,77.5,0.0783,88.5,1.15141302964,3.1647383655900474,0.9312310218811035,0.5688052773475647,5.920213518421059
4588,,PPG,802,PEG,441,125.0,0.24099999999999985,84.2,1.1920642398849999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
4589,,PPG,148,PEG,772,96.0,0.08219999999999997,92.6,1.1036309608500001,2.378397970017951,0.8717961311340332,0.672348141670227,6.028185625172966
4590,,PPG,967,PEG,530,125.0,0.24099999999999985,84.2,1.1920642398849999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
4591,,PPG,782,PEG,170,125.0,0.35019999999999996,33.6,1.0203172754400005,1.4364816515804357,0.8157683610916138,0.24337857961654663,5.540950329150469
4592,,PPG,474,PEG,240,125.0,0.2266999999999999,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
4593,,PPG,331,PEG,153,125.0,0.20209999999999995,84.2,1.1959522910449998,1.5122109141139142,0.7974821925163269,0.26154354214668274,5.5824764445921735
4594,,PPG,924,PEG,670,125.0,0.2367999999999999,84.2,1.06233244718,1.2588638919498902,0.8505036234855652,0.36596816778182983,5.659946930530837
4595,,PPG,868,PEG,352,125.0,0.2791999999999999,84.2,1.1610559004599998,1.5124609431143667,0.8044216632843018,0.26154354214668274,5.579835375407173
4596,,PPG,920,PEG,699,457.0,0.2841,84.2,1.0435604820800002,1.1271309963380232,0.9424911737442017,0.38795527815818787,5.768259375017167
4597,,PPG,806,PEG,575,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2648974515255151,0.8505036234855652,0.36596816778182983,5.659946930530837
4598,,PPG,574,PEG,662,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
4599,,PPG,610,PEG,878,77.5,0.07849999999999999,84.2,1.1578490321650001,3.2058776182239344,0.9322034120559692,0.5534042716026306,5.857215602595615
4600,,PPG,231,PEG,503,77.5,0.06009999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.9400717262718885
4601,,PPG,850,PEG,791,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
4602,,PPG,355,PEG,794,77.5,0.07799999999999999,88.5,1.1383202132799999,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
4603,,PPG,659,PEG,908,77.5,0.07849999999999999,84.2,1.1578490321650001,3.206824840445601,0.9322034120559692,0.5534042716026306,5.857215602595615
4604,,PPG,662,PEG,439,125.0,0.2324999999999999,84.2,1.0995769581900001,1.3192917764916665,0.8505036234855652,0.3604162633419037,5.638744836565726
4605,,PPG,319,PEG,870,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.938051041635781
4606,,PPG,783,PEG,190,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4413737455979359,0.8157683610916138,0.24337857961654663,5.540950329150469
4607,,PPG,880,PEG,209,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4413737455979359,0.8157683610916138,0.24337857961654663,5.540950329150469
4608,,PPG,27,PEG,17,87.0,0.3251000000000004,91.7,1.17303420423,1.437615898172007,0.7993045449256897,0.16810809075832367,5.437588965383812
4609,,PPG,703,PEG,800,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
4610,,PPG,204,PEG,588,77.5,0.06029999999999999,88.5,1.136647395065,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.9377544562990305
4611,,PPG,841,PEG,175,125.0,0.33419999999999994,33.6,1.0196234456450004,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
4612,,PPG,784,PEG,600,457.0,0.31359999999999993,84.2,1.0425859421850001,1.099768145173393,0.9424911737442017,0.4742201566696167,5.752554382077167
4613,,PPG,678,PEG,253,125.0,0.3122999999999999,33.6,1.0630054729750003,1.4611372320691405,0.8044216632843018,0.26154354214668274,5.5458562661230495
4614,,PPG,280,PEG,120,125.0,0.20549999999999996,84.2,1.1902794973849997,1.548177433722974,0.7996916770935059,0.2583998143672943,5.579835375407173
4615,,PPG,268,PEG,875,77.5,0.07290000000000002,83.1,1.139272977115,2.528493585382105,1.0055807828903198,0.5890777707099915,5.8615972488904475
4616,,PPG,591,PEG,656,77.5,0.0865,84.2,1.099606073685,1.4197792021062634,0.9345209002494812,0.5417355895042419,5.947699287791352
4617,,PPG,812,PEG,578,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2648974515255151,0.8505036234855652,0.36596816778182983,5.659946930530837
4618,,PPG,813,PEG,980,77.5,0.0849,84.2,1.098765466395,1.3866598482011683,0.9321917295455933,0.5647895932197571,5.947638118951351
4619,,PPG,661,PEG,103,396.0,0.4341999999999997,48.099999999999994,1.0381018900400003,1.238369751151643,0.638333261013031,0.17833127081394196,4.650404951937084
4620,,PPG,963,PEG,232,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4413737455979359,0.8157683610916138,0.24337857961654663,5.540950329150469
4621,,PPG,209,PEG,559,77.5,0.06029999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.9377544562990305
4622,,PPG,281,PEG,402,77.5,0.06059999999999999,84.2,1.1578490321650001,3.206824840445601,0.9322034120559692,0.5534042716026306,5.855998042088865
4623,,PPG,62,PEG,424,80.61538461538461,0.060999999999999985,88.5,1.0808931379300002,2.2959142048526155,0.8571379780769348,0.39081308245658875,5.911263757296141
4624,,PPG,361,PEG,992,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.938051041635781
4625,,PPG,827,PEG,291,125.0,0.31529999999999997,33.6,1.0435438853700003,1.4344746309977927,0.8044216632843018,0.26154354214668274,5.5578062643082875
4626,,PPG,37,PEG,689,74.75,0.09249999999999997,92.5,1.1721513987149998,2.386842980988334,0.8549312949180603,0.3732522428035736,5.830134454050131
4627,,PPG,844,PEG,493,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
4628,,PPG,202,PEG,902,96.0,0.08599999999999994,92.6,1.1701084296600002,2.3523222520070335,0.8717961311340332,0.672348141670227,5.940367723897151
4629,,PPG,529,PEG,199,125.0,0.30129999999999996,33.6,1.0637391363700004,1.4611372320691405,0.8044216632843018,0.26154354214668274,5.5458562661230495
4630,,PPG,112,PEG,575,96.0,0.06429999999999997,92.6,1.10542646524,2.378397970017951,0.8717961311340332,0.672348141670227,6.0194773061149665
4631,,PPG,815,PEG,946,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
4632,,PPG,506,PEG,389,457.0,0.31359999999999993,84.2,1.0425859421850001,1.099768145173393,0.9424911737442017,0.4742201566696167,5.752554382077167
4633,,PPG,427,PEG,982,77.5,0.07819999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.940368311608638
4634,,PPG,101,PEG,429,96.0,0.06839999999999993,92.6,1.17448837815,2.2412595501452186,0.8717961311340332,0.672348141670227,5.926757611203923
4635,,PPG,757,PEG,740,87.5,0.08049999999999999,84.2,1.087697826265,1.236370717283093,0.9373915195465088,0.5409954786300659,6.0410320623757805
4636,,PPG,668,PEG,711,77.5,0.0847,84.2,1.10026662357,1.4153815972275137,0.9345209002494812,0.5416015386581421,5.945231362881351
4637,,PPG,973,PEG,436,125.0,0.2502999999999999,84.2,1.1874315599149998,1.501748604885789,0.7974821925163269,0.26154354214668274,5.579835375407173
4638,,PPG,378,PEG,475,77.5,0.08549999999999999,84.2,1.09861209002,1.409956994631071,0.9221644401550293,0.5085763931274414,5.950106043861352
4639,,PPG,163,PEG,191,77.5,0.06420000000000002,84.2,1.06863752871,1.4262959847127399,0.9428850412368774,0.5362344980239868,6.0095410065932935
4640,,PPG,49,PEG,519,80.61538461538461,0.062,88.5,1.0986841556500002,2.422299567635336,0.855320155620575,0.3807220757007599,5.908412939851141
4641,,PPG,156,PEG,11,109.0,0.3923,10.400000000000006,1.215367384665,1.3869316421031648,0.5062091946601868,0.12365712225437164,4.57832632834525
4642,,PPG,838,PEG,27,125.0,0.4337000000000001,93.3,1.127595792305,1.7997689235422576,0.5046201944351196,0.20374540984630585,4.66557474725825
4643,,PPG,97,PEG,762,80.61538461538461,0.0807,85.7,1.0972800709850004,2.417417543951455,0.8571379780769348,0.39081308245658875,5.8741211268378555
4644,,PPG,447,PEG,895,77.5,0.07809999999999999,88.5,1.14125437681,2.500623348433639,0.9318186640739441,0.5740095973014832,5.947614971220805
4645,,PPG,879,PEG,688,357.0,0.24599999999999989,84.2,1.0779525452,1.0939380878986071,0.9490861296653748,0.4742201566696167,5.733559868699071
4646,,PPG,753,PEG,643,87.5,0.08319999999999997,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.0361600859117805
4647,,PPG,129,PEG,122,87.5,0.05730000000000003,84.2,1.052970216835,1.220700535833986,0.9437493681907654,0.4893439710140228,6.150408020108817
4648,,PPG,255,PEG,595,77.5,0.07819999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.940368311608638
4649,,PPG,597,PEG,428,125.0,0.2367999999999999,84.2,1.06233244718,1.2648974515255151,0.8505036234855652,0.36596816778182983,5.659946930530837
4650,,PPG,819,PEG,184,125.0,0.35019999999999996,33.6,1.0210509388350004,1.4364816515804357,0.8157683610916138,0.24337857961654663,5.540950329150469
4651,,PPG,773,PEG,311,125.0,0.2791999999999999,84.2,1.1610559004599998,1.5124609431143667,0.8044216632843018,0.26154354214668274,5.579835375407173
4652,,PPG,440,PEG,208,125.0,0.23259999999999992,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.5824764445921735
4653,,PPG,258,PEG,727,77.5,0.07819999999999999,88.5,1.136254702315,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
4654,,PPG,341,PEG,716,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9318186640739441,0.5740095973014832,5.939509141846639
4655,,PPG,740,PEG,241,125.0,0.33129999999999993,33.6,1.0296186837750003,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
4656,,PPG,750,PEG,882,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.5538850426673889,5.947699287791352
4657,,PPG,476,PEG,397,87.5,0.09289999999999995,84.2,1.1026275418550002,1.1747361528980536,0.9480200409889221,0.46266135573387146,6.033465982958447
4658,,PPG,225,PEG,408,77.5,0.060399999999999995,88.5,1.156100819375,3.1702955084460474,0.9312310218811035,0.5688052773475647,5.918995957914309
4659,,PPG,195,PEG,435,77.5,0.06009999999999999,88.5,1.14038607898,2.489964618279139,0.9340671896934509,0.5774606466293335,5.9400717262718885
4660,,PPG,14,PEG,114,80.61538461538461,0.0889,88.5,1.0828380452550002,1.9895600731481906,0.8506359457969666,0.29991090297698975,5.902320881513722
4661,,PPG,829,PEG,859,87.5,0.08049999999999999,84.2,1.0902810325449999,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
4662,,PPG,283,PEG,431,77.5,0.06059999999999999,88.5,1.15750655742,3.191208967434101,0.9322034120559692,0.5508102178573608,5.918995957914309
4663,,PPG,280,PEG,17,109.0,0.3961,10.400000000000006,1.21063179368,1.3888765659760915,0.5075362920761108,0.19867169857025146,4.63957660089725
4664,,PPG,253,PEG,677,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.938051041635781
4665,,PPG,312,PEG,13,125.0,0.4062,93.3,1.1324173708499998,1.683157932967279,0.5075362920761108,0.19867169857025146,4.66901135290825
4666,,PPG,5,PEG,779,74.75,0.09249999999999997,92.5,1.273094298885,2.386842980988334,0.6855288743972778,0.34979182481765747,5.327472739779765
4667,,PPG,961,PEG,328,125.0,0.3275999999999999,33.6,1.0334936842900004,1.4309953721620785,0.8044216632843018,0.26154354214668274,5.549185718818287
4668,,PPG,795,PEG,401,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
4669,,PPG,392,PEG,473,77.5,0.0849,84.2,1.098765466395,1.3866598482011683,0.9321917295455933,0.5647895932197571,5.947638118951351
4670,,PPG,76,PEG,505,80.61538461538461,0.06250000000000001,85.7,1.0801411819750002,2.4231746610414073,0.8571379780769348,0.39081308245658875,5.866953218959855
4671,,PPG,15,PEG,272,74.75,0.0831999999999999,93.5,1.1033350990700002,2.281705339425056,0.8683741688728333,0.333820104598999,5.953322871204189
4672,,PPG,770,PEG,850,77.5,0.08629999999999999,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5417355895042419,5.947699287791352
4673,,PPG,709,PEG,517,125.0,0.2367999999999999,84.2,1.06233244718,1.2565377902378065,0.8505036234855652,0.36596816778182983,5.659946930530837
4674,,PPG,551,PEG,727,77.5,0.09079999999999999,84.2,1.104636878145,1.4524710970514327,0.9221644401550293,0.49980852007865906,5.9527151200609625
4675,,PPG,906,PEG,186,125.0,0.33419999999999994,33.6,1.0196234456450004,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
4676,,PPG,559,PEG,365,125.0,0.2282999999999999,84.2,1.120503897035,1.3581093104491664,0.8505036234855652,0.3604162633419037,5.621532932102782
4677,,PPG,182,PEG,953,96.0,0.08219999999999997,92.6,1.1036309608500001,2.378397970017951,0.8717961311340332,0.672348141670227,6.028185625172966
4678,,PPG,936,PEG,410,125.0,0.2502999999999999,84.2,1.1834404094749997,1.501748604885789,0.7974821925163269,0.26154354214668274,5.579835375407173
4679,,PPG,858,PEG,292,125.0,0.3275999999999999,33.6,1.0334936842900004,1.4309953721620785,0.8044216632843018,0.26154354214668274,5.549185718818287
4680,,PPG,371,PEG,346,87.5,0.062299999999999994,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.03899735920778
4681,,PPG,296,PEG,440,77.5,0.06059999999999999,84.2,1.156393335965,3.196288332511184,0.9322034120559692,0.5534042716026306,5.855998042088865
4682,,PPG,999,PEG,763,457.0,0.31359999999999993,84.2,1.0415763307950001,1.099768145173393,0.9424911737442017,0.38795527815818787,5.752554382077167
4683,,PPG,717,PEG,270,125.0,0.3122999999999999,33.6,1.0637391363700004,1.4611372320691405,0.8044216632843018,0.26154354214668274,5.5458562661230495
4684,,PPG,34,PEG,446,80.61538461538461,0.0643,88.5,1.1005600937500002,2.313236246035649,0.855320155620575,0.38236328959465027,5.908412939851141
4685,,PPG,139,PEG,56,125.0,0.22839999999999988,84.2,1.152810223085,1.5656810005373418,0.7827261686325073,0.18059411644935608,5.4376805675500455
4686,,PPG,42,PEG,771,74.75,0.09249999999999997,92.5,1.1721513987149998,2.386842980988334,0.8610357046127319,0.3732522428035736,5.8447849129422975
4687,,PPG,290,PEG,168,125.0,0.19329999999999997,84.2,1.1996788938249998,1.513604798008081,0.8458985090255737,0.3532657325267792,5.624117881595726
4688,,PPG,745,PEG,877,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.5538850426673889,5.947699287791352
4689,,PPG,58,PEG,548,80.61538461538461,0.06250000000000001,85.7,1.0986841556500002,2.418251346262122,0.8571379780769348,0.39081308245658875,5.866953218959855
4690,,PPG,476,PEG,21,125.0,0.40690000000000004,93.3,1.13219966777,1.6676452654125915,0.5046201944351196,0.20400503277778625,4.66886017757825
4691,,PPG,867,PEG,388,125.0,0.2502999999999999,84.2,1.1874315599149998,1.501748604885789,0.7974821925163269,0.26154354214668274,5.579835375407173
4692,,PPG,615,PEG,524,87.5,0.08319999999999997,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.0361600859117805
4693,,PPG,377,PEG,880,77.5,0.07819999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.940368311608638
4694,,PPG,871,PEG,627,125.0,0.2367999999999999,84.2,1.06233244718,1.2588638919498902,0.8505036234855652,0.36596816778182983,5.659946930530837
4695,,PPG,763,PEG,955,77.5,0.08549999999999999,84.2,1.09861209002,1.409956994631071,0.9221644401550293,0.5097106099128723,5.950106043861352
