Num.,Polymer,m1,c1,m2,c2,Size-neb,PDI-neb,EE-neb,Size,PDI,EE,NDI-Size,NDI-PDI,NDI-EE,Deff,Arms,hydrophilicity,Concentration,MW,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_allylic_oxid,fr_amide,fr_ester,fr_ether,fr_lactone,fr_priamide,fr_unbrch_alkane
71,P181,PPG,31,PEG,4,283,0.35,47.2,257,0.26,56.2,1.101167315,1.346153846,0.839857651,0.031,1,0,10,2000,8.064821225,0.137566321,-0.518744716,0.433139455,14.28581319,74.75928021,66.88725363,31.42865055,0.073475702,-0.393727705,0.393727705,0.073475702,1.723820073,1.928581319,1.928581319,16.31410211,10.49299589,1.804106907,-1.877051376,1.654414475,-2.014728711,4.309025598,0.11710422,1.378037606,2.485756405,17.6306603,4.201588194,3.096015385,3.096015385,2.236170584,1.519309931,1.519309931,0.975947834,0.975947834,0.248585643,0.248585643,0,0,-0.08,9.385165955,4.824775092,2.246034881,3.729550183,30.45150173,10.21305479,0,0,0,0,0,0,6.264424959,0,12.75873844,10.21305479,0,0,0,11.78714171,7.236021695,0,0,22.97179323,0,6.264424959,0,40.46,5.522716748,0,7.236021695,0,0,6.264424959,0,0,10.21305479,0,0,15.93277009,0,0,-0.506841602,1.232825845,1,4.904775092,2,2,0,0,0,0.904775092,2,2,2,0,1,0,0,0.904775092,2.208986096,0,-0.677494877,18.32904155,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,P181,PPG,31,PEG,4,315,0.42,45.9,350,0.31,55.7,0.9,1.35483871,0.824057451,0.03,1,0,20,2000,8.064821225,0.137566321,-0.518744716,0.433139455,14.28581319,74.75928021,66.88725363,31.42865055,0.073475702,-0.393727705,0.393727705,0.073475702,1.723820073,1.928581319,1.928581319,16.31410211,10.49299589,1.804106907,-1.877051376,1.654414475,-2.014728711,4.309025598,0.11710422,1.378037606,2.485756405,17.6306603,4.201588194,3.096015385,3.096015385,2.236170584,1.519309931,1.519309931,0.975947834,0.975947834,0.248585643,0.248585643,0,0,-0.08,9.385165955,4.824775092,2.246034881,3.729550183,30.45150173,10.21305479,0,0,0,0,0,0,6.264424959,0,12.75873844,10.21305479,0,0,0,11.78714171,7.236021695,0,0,22.97179323,0,6.264424959,0,40.46,5.522716748,0,7.236021695,0,0,6.264424959,0,0,10.21305479,0,0,15.93277009,0,0,-0.506841602,1.232825845,1,4.904775092,2,2,0,0,0,0.904775092,2,2,2,0,1,0,0,0.904775092,2.208986096,0,-0.677494877,18.32904155,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,P184,PPG,30,PEG,26,121,0.19,70.6,86,0.07,91.2,1.406976744,2.714285714,0.774122807,0.084,1,0,1,2900,7.909790233,0.133136864,-0.379955066,0.424111728,11.89390646,70.28577679,63.05669473,29.51512517,0.070920506,-0.393820351,0.393820351,0.070920506,1.468683356,1.689390646,1.689390646,16.31063229,10.6076695,1.723455122,-1.814314236,1.562130994,-1.955007719,4.222122009,0.141367388,1.375539531,2.305631799,13.53101095,3.92404936,2.818476551,2.818476551,2.122685118,1.382949024,1.382949024,0.789576216,0.789576216,0.196211228,0.196211228,0,0,-0.08,8.493229842,4.505854195,2.483598406,3.091708389,28.42158868,10.21305479,0,0,0,0,0,0,4.056300481,0,12.91912873,10.21305479,0,0,0,7.632334794,9.343094418,0,0,23.13218352,0,4.056300481,0,40.46,3.576034312,0,9.343094418,0,0,4.056300481,0,0,10.21305479,0,0,15.69210293,0,0,-0.32818684,0.71014993,1,4.585854195,2,2,0,0,0,0.585854195,2,2,2,0,1,0,0,0.585854195,2.439023608,0,-0.801395645,16.86360002,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,P184,PPG,30,PEG,26,112,0.15,75.4,86,0.07,91.4,1.302325581,2.142857143,0.824945295,0.075,1,0,5,2900,7.909790233,0.133136864,-0.379955066,0.424111728,11.89390646,70.28577679,63.05669473,29.51512517,0.070920506,-0.393820351,0.393820351,0.070920506,1.468683356,1.689390646,1.689390646,16.31063229,10.6076695,1.723455122,-1.814314236,1.562130994,-1.955007719,4.222122009,0.141367388,1.375539531,2.305631799,13.53101095,3.92404936,2.818476551,2.818476551,2.122685118,1.382949024,1.382949024,0.789576216,0.789576216,0.196211228,0.196211228,0,0,-0.08,8.493229842,4.505854195,2.483598406,3.091708389,28.42158868,10.21305479,0,0,0,0,0,0,4.056300481,0,12.91912873,10.21305479,0,0,0,7.632334794,9.343094418,0,0,23.13218352,0,4.056300481,0,40.46,3.576034312,0,9.343094418,0,0,4.056300481,0,0,10.21305479,0,0,15.69210293,0,0,-0.32818684,0.71014993,1,4.585854195,2,2,0,0,0,0.585854195,2,2,2,0,1,0,0,0.585854195,2.439023608,0,-0.801395645,16.86360002,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,P184,PPG,30,PEG,26,110,0.15,75.2,85,0.08,90.7,1.294117647,1.875,0.829106946,0.076,1,0,10,2900,7.909790233,0.133136864,-0.379955066,0.424111728,11.89390646,70.28577679,63.05669473,29.51512517,0.070920506,-0.393820351,0.393820351,0.070920506,1.468683356,1.689390646,1.689390646,16.31063229,10.6076695,1.723455122,-1.814314236,1.562130994,-1.955007719,4.222122009,0.141367388,1.375539531,2.305631799,13.53101095,3.92404936,2.818476551,2.818476551,2.122685118,1.382949024,1.382949024,0.789576216,0.789576216,0.196211228,0.196211228,0,0,-0.08,8.493229842,4.505854195,2.483598406,3.091708389,28.42158868,10.21305479,0,0,0,0,0,0,4.056300481,0,12.91912873,10.21305479,0,0,0,7.632334794,9.343094418,0,0,23.13218352,0,4.056300481,0,40.46,3.576034312,0,9.343094418,0,0,4.056300481,0,0,10.21305479,0,0,15.69210293,0,0,-0.32818684,0.71014993,1,4.585854195,2,2,0,0,0,0.585854195,2,2,2,0,1,0,0,0.585854195,2.439023608,0,-0.801395645,16.86360002,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,P184,PPG,30,PEG,26,115.2,0.16,78.5,89,0.07,90.4,1.294382022,2.285714286,0.868362832,0.088,1,0,20,2900,7.909790233,0.133136864,-0.379955066,0.424111728,11.89390646,70.28577679,63.05669473,29.51512517,0.070920506,-0.393820351,0.393820351,0.070920506,1.468683356,1.689390646,1.689390646,16.31063229,10.6076695,1.723455122,-1.814314236,1.562130994,-1.955007719,4.222122009,0.141367388,1.375539531,2.305631799,13.53101095,3.92404936,2.818476551,2.818476551,2.122685118,1.382949024,1.382949024,0.789576216,0.789576216,0.196211228,0.196211228,0,0,-0.08,8.493229842,4.505854195,2.483598406,3.091708389,28.42158868,10.21305479,0,0,0,0,0,0,4.056300481,0,12.91912873,10.21305479,0,0,0,7.632334794,9.343094418,0,0,23.13218352,0,4.056300481,0,40.46,3.576034312,0,9.343094418,0,0,4.056300481,0,0,10.21305479,0,0,15.69210293,0,0,-0.32818684,0.71014993,1,4.585854195,2,2,0,0,0,0.585854195,2,2,2,0,1,0,0,0.585854195,2.439023608,0,-0.801395645,16.86360002,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,L31,PPG,16,PEG,4,354,0.45,41.3,322,0.38,44.2,1.099378882,1.184210526,0.93438914,0.03,1,0,1,1100,8.028774887,0.136536425,-0.486474661,0.431040414,13.72966969,73.71914357,65.99660836,30.98373576,0.072881592,-0.393749246,0.393749246,0.072881592,1.664498101,1.872966969,1.872966969,16.31329534,10.51965871,1.785354518,-1.862464331,1.632957595,-2.000842952,4.288819599,0.122745662,1.377456777,2.443875538,16.67744867,4.137057493,3.031484684,3.031484684,2.209784018,1.487604585,1.487604585,0.932614471,0.932614471,0.236408041,0.236408041,0,0,-0.08,9.177781419,4.750622626,2.301270901,3.581245252,29.97952558,10.21305479,0,0,0,0,0,0,5.751012774,0,12.79603087,10.21305479,0,0,0,10.82110536,7.725938284,0,0,23.00908566,0,5.751012774,0,40.46,5.070092589,0,7.725938284,0,0,5.751012774,0,0,10.21305479,0,0,15.87681244,0,0,-0.465302489,1.111298192,1,4.830622626,2,2,0,0,0,0.830622626,2,2,2,0,1,0,0,0.830622626,2.262472239,0,-0.70630311,17.98831097,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,L31,PPG,16,PEG,4,332,0.41,42.7,302,0.39,43.8,1.099337748,1.051282051,0.974885845,0.048,1,0,5,1100,8.028774887,0.136536425,-0.486474661,0.431040414,13.72966969,73.71914357,65.99660836,30.98373576,0.072881592,-0.393749246,0.393749246,0.072881592,1.664498101,1.872966969,1.872966969,16.31329534,10.51965871,1.785354518,-1.862464331,1.632957595,-2.000842952,4.288819599,0.122745662,1.377456777,2.443875538,16.67744867,4.137057493,3.031484684,3.031484684,2.209784018,1.487604585,1.487604585,0.932614471,0.932614471,0.236408041,0.236408041,0,0,-0.08,9.177781419,4.750622626,2.301270901,3.581245252,29.97952558,10.21305479,0,0,0,0,0,0,5.751012774,0,12.79603087,10.21305479,0,0,0,10.82110536,7.725938284,0,0,23.00908566,0,5.751012774,0,40.46,5.070092589,0,7.725938284,0,0,5.751012774,0,0,10.21305479,0,0,15.87681244,0,0,-0.465302489,1.111298192,1,4.830622626,2,2,0,0,0,0.830622626,2,2,2,0,1,0,0,0.830622626,2.262472239,0,-0.70630311,17.98831097,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,L31,PPG,16,PEG,4,314,0.43,44.9,349,0.4,44.1,0.899713467,1.075,1.01814059,0.041,1,0,10,1100,8.028774887,0.136536425,-0.486474661,0.431040414,13.72966969,73.71914357,65.99660836,30.98373576,0.072881592,-0.393749246,0.393749246,0.072881592,1.664498101,1.872966969,1.872966969,16.31329534,10.51965871,1.785354518,-1.862464331,1.632957595,-2.000842952,4.288819599,0.122745662,1.377456777,2.443875538,16.67744867,4.137057493,3.031484684,3.031484684,2.209784018,1.487604585,1.487604585,0.932614471,0.932614471,0.236408041,0.236408041,0,0,-0.08,9.177781419,4.750622626,2.301270901,3.581245252,29.97952558,10.21305479,0,0,0,0,0,0,5.751012774,0,12.79603087,10.21305479,0,0,0,10.82110536,7.725938284,0,0,23.00908566,0,5.751012774,0,40.46,5.070092589,0,7.725938284,0,0,5.751012774,0,0,10.21305479,0,0,15.87681244,0,0,-0.465302489,1.111298192,1,4.830622626,2,2,0,0,0,0.830622626,2,2,2,0,1,0,0,0.830622626,2.262472239,0,-0.70630311,17.98831097,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,L31,PPG,16,PEG,4,326,0.39,41.8,326,0.37,42.7,1,1.054054054,0.978922717,0.043,1,0,20,1100,8.028774887,0.136536425,-0.486474661,0.431040414,13.72966969,73.71914357,65.99660836,30.98373576,0.072881592,-0.393749246,0.393749246,0.072881592,1.664498101,1.872966969,1.872966969,16.31329534,10.51965871,1.785354518,-1.862464331,1.632957595,-2.000842952,4.288819599,0.122745662,1.377456777,2.443875538,16.67744867,4.137057493,3.031484684,3.031484684,2.209784018,1.487604585,1.487604585,0.932614471,0.932614471,0.236408041,0.236408041,0,0,-0.08,9.177781419,4.750622626,2.301270901,3.581245252,29.97952558,10.21305479,0,0,0,0,0,0,5.751012774,0,12.79603087,10.21305479,0,0,0,10.82110536,7.725938284,0,0,23.00908566,0,5.751012774,0,40.46,5.070092589,0,7.725938284,0,0,5.751012774,0,0,10.21305479,0,0,15.87681244,0,0,-0.465302489,1.111298192,1,4.830622626,2,2,0,0,0,0.830622626,2,2,2,0,1,0,0,0.830622626,2.262472239,0,-0.70630311,17.98831097,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,P401,PPG,68,PEG,8,175,0.23,57,125,0.12,73.6,1.4,1.916666667,0.774456522,0.058,1,0,1,4400,8.068548003,0.1376728,-0.522081069,0.433356472,14.34331205,74.86681841,66.97933614,31.47464964,0.073537126,-0.393725478,0.393725478,0.073537126,1.729953285,1.934331205,1.934331205,16.31418552,10.49023926,1.806045689,-1.87855951,1.656632871,-2.016164339,4.311114667,0.11652096,1.378097657,2.490086407,17.72921145,4.208259928,3.102687119,3.102687119,2.238898652,1.5225879,1.5225879,0.980428007,0.980428007,0.249844668,0.249844668,0,0,-0.08,9.406607138,4.832441606,2.24032411,3.744883213,30.50029865,10.21305479,0,0,0,0,0,0,6.317505893,0,12.75488283,10.21305479,0,0,0,11.88701879,7.185369936,0,0,22.96793762,0,6.317505893,0,40.46,5.569512897,0,7.185369936,0,0,6.317505893,0,0,10.21305479,0,0,15.93855547,0,0,-0.51113627,1.245390411,1,4.912441606,2,2,0,0,0,0.912441606,2,2,2,0,1,0,0,0.912441606,2.203456242,0,-0.674516436,18.36426918,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,P401,PPG,68,PEG,8,158,0.21,64.2,113,0.11,74.1,1.398230088,1.909090909,0.866396761,0.078,1,0,5,4400,8.068548003,0.1376728,-0.522081069,0.433356472,14.34331205,74.86681841,66.97933614,31.47464964,0.073537126,-0.393725478,0.393725478,0.073537126,1.729953285,1.934331205,1.934331205,16.31418552,10.49023926,1.806045689,-1.87855951,1.656632871,-2.016164339,4.311114667,0.11652096,1.378097657,2.490086407,17.72921145,4.208259928,3.102687119,3.102687119,2.238898652,1.5225879,1.5225879,0.980428007,0.980428007,0.249844668,0.249844668,0,0,-0.08,9.406607138,4.832441606,2.24032411,3.744883213,30.50029865,10.21305479,0,0,0,0,0,0,6.317505893,0,12.75488283,10.21305479,0,0,0,11.88701879,7.185369936,0,0,22.96793762,0,6.317505893,0,40.46,5.569512897,0,7.185369936,0,0,6.317505893,0,0,10.21305479,0,0,15.93855547,0,0,-0.51113627,1.245390411,1,4.912441606,2,2,0,0,0,0.912441606,2,2,2,0,1,0,0,0.912441606,2.203456242,0,-0.674516436,18.36426918,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,P401,PPG,68,PEG,8,160,0.22,62.7,114,0.11,70.8,1.403508772,2,0.88559322,0.098,1,0,10,4400,8.068548003,0.1376728,-0.522081069,0.433356472,14.34331205,74.86681841,66.97933614,31.47464964,0.073537126,-0.393725478,0.393725478,0.073537126,1.729953285,1.934331205,1.934331205,16.31418552,10.49023926,1.806045689,-1.87855951,1.656632871,-2.016164339,4.311114667,0.11652096,1.378097657,2.490086407,17.72921145,4.208259928,3.102687119,3.102687119,2.238898652,1.5225879,1.5225879,0.980428007,0.980428007,0.249844668,0.249844668,0,0,-0.08,9.406607138,4.832441606,2.24032411,3.744883213,30.50029865,10.21305479,0,0,0,0,0,0,6.317505893,0,12.75488283,10.21305479,0,0,0,11.88701879,7.185369936,0,0,22.96793762,0,6.317505893,0,40.46,5.569512897,0,7.185369936,0,0,6.317505893,0,0,10.21305479,0,0,15.93855547,0,0,-0.51113627,1.245390411,1,4.912441606,2,2,0,0,0,0.912441606,2,2,2,0,1,0,0,0.912441606,2.203456242,0,-0.674516436,18.36426918,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,P401,PPG,68,PEG,8,153,0.2,66.3,109,0.11,71.2,1.403669725,1.818181818,0.931179775,0.104,1,0,20,4400,8.068548003,0.1376728,-0.522081069,0.433356472,14.34331205,74.86681841,66.97933614,31.47464964,0.073537126,-0.393725478,0.393725478,0.073537126,1.729953285,1.934331205,1.934331205,16.31418552,10.49023926,1.806045689,-1.87855951,1.656632871,-2.016164339,4.311114667,0.11652096,1.378097657,2.490086407,17.72921145,4.208259928,3.102687119,3.102687119,2.238898652,1.5225879,1.5225879,0.980428007,0.980428007,0.249844668,0.249844668,0,0,-0.08,9.406607138,4.832441606,2.24032411,3.744883213,30.50029865,10.21305479,0,0,0,0,0,0,6.317505893,0,12.75488283,10.21305479,0,0,0,11.88701879,7.185369936,0,0,22.96793762,0,6.317505893,0,40.46,5.569512897,0,7.185369936,0,0,6.317505893,0,0,10.21305479,0,0,15.93855547,0,0,-0.51113627,1.245390411,1,4.912441606,2,2,0,0,0,0.912441606,2,2,2,0,1,0,0,0.912441606,2.203456242,0,-0.674516436,18.36426918,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,P10R5,PEG,8,PPG,44,110,0.18,71.2,79,0.08,91.6,1.392405063,2.25,0.777292576,0.057,1,0,1,2000,8.048330127,0.137095147,-0.503981257,0.43217915,14.03137911,74.28342063,66.47978592,31.22510328,0.073203898,-0.39373756,0.39373756,0.073203898,1.696680438,1.903137911,1.903137911,16.31373302,10.50519405,1.795527742,-1.870377844,1.644598013,-2.008376015,4.29978141,0.119685164,1.377771878,2.466596026,17.19456866,4.17206558,3.066492771,3.066492771,2.224098804,1.504804824,1.504804824,0.956122942,0.956122942,0.243014424,0.243014424,0,0,-0.08,9.290288114,4.790850547,2.271305205,3.661701095,30.23557397,10.21305479,0,0,0,0,0,0,6.029540331,0,12.77579962,10.21305479,0,0,0,11.3451828,7.460157154,0,0,22.98885441,0,6.029540331,0,40.46,5.31564247,0,7.460157154,0,0,6.029540331,0,0,10.21305479,0,0,15.90716963,0,0,-0.487837575,1.177227286,1,4.870850547,2,2,0,0,0,0.870850547,2,2,2,0,1,0,0,0.870850547,2.233455855,0,-0.690674562,18.17315827,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,P10R5,PEG,8,PPG,44,95,0.15,77.1,79,0.07,90.5,1.202531646,2.142857143,0.851933702,0.119,1,0,5,2000,8.048330127,0.137095147,-0.503981257,0.43217915,14.03137911,74.28342063,66.47978592,31.22510328,0.073203898,-0.39373756,0.39373756,0.073203898,1.696680438,1.903137911,1.903137911,16.31373302,10.50519405,1.795527742,-1.870377844,1.644598013,-2.008376015,4.29978141,0.119685164,1.377771878,2.466596026,17.19456866,4.17206558,3.066492771,3.066492771,2.224098804,1.504804824,1.504804824,0.956122942,0.956122942,0.243014424,0.243014424,0,0,-0.08,9.290288114,4.790850547,2.271305205,3.661701095,30.23557397,10.21305479,0,0,0,0,0,0,6.029540331,0,12.77579962,10.21305479,0,0,0,11.3451828,7.460157154,0,0,22.98885441,0,6.029540331,0,40.46,5.31564247,0,7.460157154,0,0,6.029540331,0,0,10.21305479,0,0,15.90716963,0,0,-0.487837575,1.177227286,1,4.870850547,2,2,0,0,0,0.870850547,2,2,2,0,1,0,0,0.870850547,2.233455855,0,-0.690674562,18.17315827,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,P10R5,PEG,8,PPG,44,88,0.13,80.3,80,0.07,88.5,1.1,1.857142857,0.907344633,0.143,1,0,10,2000,8.048330127,0.137095147,-0.503981257,0.43217915,14.03137911,74.28342063,66.47978592,31.22510328,0.073203898,-0.39373756,0.39373756,0.073203898,1.696680438,1.903137911,1.903137911,16.31373302,10.50519405,1.795527742,-1.870377844,1.644598013,-2.008376015,4.29978141,0.119685164,1.377771878,2.466596026,17.19456866,4.17206558,3.066492771,3.066492771,2.224098804,1.504804824,1.504804824,0.956122942,0.956122942,0.243014424,0.243014424,0,0,-0.08,9.290288114,4.790850547,2.271305205,3.661701095,30.23557397,10.21305479,0,0,0,0,0,0,6.029540331,0,12.77579962,10.21305479,0,0,0,11.3451828,7.460157154,0,0,22.98885441,0,6.029540331,0,40.46,5.31564247,0,7.460157154,0,0,6.029540331,0,0,10.21305479,0,0,15.90716963,0,0,-0.487837575,1.177227286,1,4.870850547,2,2,0,0,0,0.870850547,2,2,2,0,1,0,0,0.870850547,2.233455855,0,-0.690674562,18.17315827,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,P10R5,PEG,8,PPG,44,84,0.12,80.5,84,0.08,88.6,1,1.5,0.908577878,0.161,1,0,20,2000,8.048330127,0.137095147,-0.503981257,0.43217915,14.03137911,74.28342063,66.47978592,31.22510328,0.073203898,-0.39373756,0.39373756,0.073203898,1.696680438,1.903137911,1.903137911,16.31373302,10.50519405,1.795527742,-1.870377844,1.644598013,-2.008376015,4.29978141,0.119685164,1.377771878,2.466596026,17.19456866,4.17206558,3.066492771,3.066492771,2.224098804,1.504804824,1.504804824,0.956122942,0.956122942,0.243014424,0.243014424,0,0,-0.08,9.290288114,4.790850547,2.271305205,3.661701095,30.23557397,10.21305479,0,0,0,0,0,0,6.029540331,0,12.77579962,10.21305479,0,0,0,11.3451828,7.460157154,0,0,22.98885441,0,6.029540331,0,40.46,5.31564247,0,7.460157154,0,0,6.029540331,0,0,10.21305479,0,0,15.90716963,0,0,-0.487837575,1.177227286,1,4.870850547,2,2,0,0,0,0.870850547,2,2,2,0,1,0,0,0.870850547,2.233455855,0,-0.690674562,18.17315827,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,P84,PPG,43,PEG,38,95,0.17,63.6,79,0.13,81.2,1.202531646,1.307692308,0.783251232,0.063,1,0,1,4200,7.90748808,0.133071088,-0.377894091,0.423977669,11.85838752,70.2193469,62.99981233,29.48671002,0.070882562,-0.393821727,0.393821727,0.070882562,1.464894669,1.685838752,1.685838752,16.31058076,10.60937236,1.722257472,-1.813382613,1.560760619,-1.954120884,4.220831523,0.141727687,1.375502435,2.302957015,13.47013266,3.91992801,2.814355201,2.814355201,2.120999901,1.380924115,1.380924115,0.786808665,0.786808665,0.195433487,0.195433487,0,0,-0.08,8.479984917,4.501118336,2.487126138,3.082236672,28.39144522,10.21305479,0,0,0,0,0,0,4.023510641,0,12.92151046,10.21305479,0,0,0,7.570637432,9.374383676,0,0,23.13456525,0,4.023510641,0,40.46,3.547126791,0,9.374383676,0,0,4.023510641,0,0,10.21305479,0,0,15.68852911,0,0,-0.325533883,0.702388384,1,4.581118336,2,2,0,0,0,0.581118336,2,2,2,0,1,0,0,0.581118336,2.442439581,0,-0.803235526,16.84183875,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,P84,PPG,43,PEG,38,91,0.14,67.9,83,0.14,81.4,1.096385542,1,0.834152334,0.139,1,0,5,4200,7.90748808,0.133071088,-0.377894091,0.423977669,11.85838752,70.2193469,62.99981233,29.48671002,0.070882562,-0.393821727,0.393821727,0.070882562,1.464894669,1.685838752,1.685838752,16.31058076,10.60937236,1.722257472,-1.813382613,1.560760619,-1.954120884,4.220831523,0.141727687,1.375502435,2.302957015,13.47013266,3.91992801,2.814355201,2.814355201,2.120999901,1.380924115,1.380924115,0.786808665,0.786808665,0.195433487,0.195433487,0,0,-0.08,8.479984917,4.501118336,2.487126138,3.082236672,28.39144522,10.21305479,0,0,0,0,0,0,4.023510641,0,12.92151046,10.21305479,0,0,0,7.570637432,9.374383676,0,0,23.13456525,0,4.023510641,0,40.46,3.547126791,0,9.374383676,0,0,4.023510641,0,0,10.21305479,0,0,15.68852911,0,0,-0.325533883,0.702388384,1,4.581118336,2,2,0,0,0,0.581118336,2,2,2,0,1,0,0,0.581118336,2.442439581,0,-0.803235526,16.84183875,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,P84,PPG,43,PEG,38,85,0.12,71.4,85,0.14,80.5,1,0.857142857,0.886956522,0.177,1,0,10,4200,7.90748808,0.133071088,-0.377894091,0.423977669,11.85838752,70.2193469,62.99981233,29.48671002,0.070882562,-0.393821727,0.393821727,0.070882562,1.464894669,1.685838752,1.685838752,16.31058076,10.60937236,1.722257472,-1.813382613,1.560760619,-1.954120884,4.220831523,0.141727687,1.375502435,2.302957015,13.47013266,3.91992801,2.814355201,2.814355201,2.120999901,1.380924115,1.380924115,0.786808665,0.786808665,0.195433487,0.195433487,0,0,-0.08,8.479984917,4.501118336,2.487126138,3.082236672,28.39144522,10.21305479,0,0,0,0,0,0,4.023510641,0,12.92151046,10.21305479,0,0,0,7.570637432,9.374383676,0,0,23.13456525,0,4.023510641,0,40.46,3.547126791,0,9.374383676,0,0,4.023510641,0,0,10.21305479,0,0,15.68852911,0,0,-0.325533883,0.702388384,1,4.581118336,2,2,0,0,0,0.581118336,2,2,2,0,1,0,0,0.581118336,2.442439581,0,-0.803235526,16.84183875,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,P84,PPG,43,PEG,38,83,0.12,72.1,83,0.14,81.3,1,0.857142857,0.886838868,0.198,1,0,20,4200,7.90748808,0.133071088,-0.377894091,0.423977669,11.85838752,70.2193469,62.99981233,29.48671002,0.070882562,-0.393821727,0.393821727,0.070882562,1.464894669,1.685838752,1.685838752,16.31058076,10.60937236,1.722257472,-1.813382613,1.560760619,-1.954120884,4.220831523,0.141727687,1.375502435,2.302957015,13.47013266,3.91992801,2.814355201,2.814355201,2.120999901,1.380924115,1.380924115,0.786808665,0.786808665,0.195433487,0.195433487,0,0,-0.08,8.479984917,4.501118336,2.487126138,3.082236672,28.39144522,10.21305479,0,0,0,0,0,0,4.023510641,0,12.92151046,10.21305479,0,0,0,7.570637432,9.374383676,0,0,23.13456525,0,4.023510641,0,40.46,3.547126791,0,9.374383676,0,0,4.023510641,0,0,10.21305479,0,0,15.68852911,0,0,-0.325533883,0.702388384,1,4.581118336,2,2,0,0,0,0.581118336,2,2,2,0,1,0,0,0.581118336,2.442439581,0,-0.803235526,16.84183875,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
